scale_mu,g1,g2,g3,yt,lambda
17963805.07355902,0.4960380146231578,0.5983649767429038,0.7499528120109473,0.6150538121548415,0.01978037284191359
18884829.05476559,0.4961980925605602,0.598154071229313,0.7490083918298921,0.6142817987668768,0.01957899126061235
19853074.94527723,0.4963583227688141,0.597943380869504,0.7480675619492251,0.6135123700134471,0.01937872917941137
20870963.86415698,0.4965187055053832,0.5977329053334659,0.7471302995607313,0.6127455098644843,0.01917957988379304
21941041.06389671,0.4966792410282159,0.5975226442916215,0.7461965820592591,0.61198120243298,0.01898153671500324
23065982.29487407,0.4968399295957477,0.59731259741483,0.7452663870403954,0.611219431973325,0.01878459306941241
24248600.49612224,0.4970007714669035,0.5971027643743895,0.7443396922981735,0.6104601828796721,0.01858874239788599
25491852.82914265,0.4971617669011,0.5968931448420389,0.7434164758228131,0.6097034396843235,0.01839397820516404
26798848.07234906,0.4973229161582484,0.596683738489961,0.742496715798491,0.60894918705614,0.01820029404924992
28172854.39463292,0.4974842194987562,0.5964745449907838,0.7415803906011437,0.6081974097989729,0.01800768354080783
29617307.52748786,0.4976456771835304,0.596265564017583,0.7406674787962996,0.6074480928501177,0.01781614034256905
31135819.35612805,0.4978072894739793,0.5960567952438847,0.739757959136942,0.6067012212787906,0.01762565816874679
32732186.95108259,0.4979690566320152,0.5958482383436664,0.7388518105614006,0.6059567802846245,0.01743623078445944
34410402.0628496,0.4981309789200564,0.5956398929913599,0.7379490121912727,0.6052147551961882,0.01724785200516214
36174661.10335173,0.4982930566010303,0.5954317588618528,0.7370495433293724,0.6044751314695241,0.01706051569608638
38029375.63915171,0.498455289938375,0.5952238356304909,0.7361533834577081,0.603737894686708,0.01687421577168777
39979183.42266671,0.4986176791960421,0.595016122973079,0.7352605122354875,0.6030030305544275,0.0166889461951015
42028959.98896502,0.4987802246384992,0.5948086205658841,0.7343709094971499,0.6022705249025809,0.01650470097760563
44183830.84714334,0.4989429265307319,0.5946013280856363,0.7334845552504249,0.6015403636828953,0.01632147417809196
46449184.2967692,0.4991057851382464,0.5943942452095305,0.7326014296744175,0.6008125329675633,0.01613925990254436
48830684.90143659,0.4992688007270719,0.5941873716152288,0.7317215131177192,0.6000870189478991,0.0159580523035244
51334287.65312544,0.499431973563763,0.5939807069808613,0.730844786096544,0.5993638079330118,0.0157778455796643
53966252.86278342,0.4995953039154016,0.5937742509850279,0.7299712292928906,0.5986428863484985,0.01559863397516689
56733161.81436411,0.4997587920496002,0.5935680033068004,0.7291008235527277,0.5979242407351537,0.01542041177931257
59641933.22146498,0.4999224382345033,0.5933619636257234,0.7282335498842047,0.597207857747697,0.01524317332597313
62699840.52771515,0.5000862427387903,0.5931561316218158,0.7273693894558861,0.5964937241535179,0.01506691299313239
65914530.09417301,0.5002502058316778,0.5929505069755726,0.7265083235950087,0.5957818268314372,0.01489162520241332
69294040.31921175,0.5004143277829217,0.5927450893679661,0.7256503337857627,0.5950721527704859,0.01471730441861185
72846821.73870221,0.5005786088628201,0.592539878480447,0.724795401667595,0.5943646890686995,0.01454394514923701
76581758.1567543,0.500743049342215,0.592334873994946,0.7239435090335357,0.5936594229319295,0.01437154194405736
80508188.85985467,0.5009076494924951,0.5921300755938752,0.7230946378285453,0.59295634167267,0.01420008939465374
84635931.96994749,0.501072409585598,0.5919254829601288,0.7222487701478854,0.5922554327089001,0.01402958213397797
88975308.99485335,0.5012373298940126,0.5917210957770848,0.7214058882355088,0.5915566835629423,0.0138600148359177
